job_title	post_url	company	location	summary
Application Tester	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BNhQ08QSFs9_OaTfqvZMRVY6T-2jcQIrqTmYA1yxkWNLkhc7FhsAVPOAGRyaGXG9p-uEhFWOJqUd-l2lQX-Ihg6vTfzpOEzqAtKIrhB73sABUgjTvgs6jQ8wOioNdRbp1muK9s1P-JbhROESzjjYc1jyHOPrEowrsi0Bevuh8phlFDTnPm7KU76-GbwM7qlFvPqDg3zPZNnqF8kA0Ud5V0KOk1oA2g9bycmLkpu8dPjLlsEJ0Qp-pz6oXh9JwuMqqgnxdSCiWRy3GJyNf7blnuVnGSW7qUU66aLm00RvMA4f97y5IpDf0FIsSfuogXicuw8jBK-BTiFtvY__g7ykZv9bphasXMt0E5WwK93HQ71u23I0CUAF_8RiCI7EMXS5vmvbUTDD-BKzmLlxd6hnGVcXmcVXyxYXd0qExQOPO_QvxbV4xwvz40o9ESddqvI1cQkw_mTZiiuosimJoNWit-AzT9OHglp5dub6gjuNWwn6lUm_YQPQ_l&vjs=3&p=3&fvj=1	Supreme Court of Appeals of West Virginia	Charleston, WV	*Administrative Office of The Supreme Court of Appeals of West Virginia Position Announcement Administrative office - Kanawha County Employment...
Customer Service Representative	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9NdsCbVdRqlKjDuHldJ7-FaudJn3TbSG0Ff5R-HujLzh4hfXUR27UdIOw1QCNaP3t50vSZyiROSpyqQiaP6PHxoMNbXVjDS1Z104crEXJ4p0Ob_67fjP-vZ42VEHs9j-_FyEotssXJVm07DkiTss9vNDW1bhHFaED4hDVqQcr2nT4Die0Ehm63FWWmnxT54fdy246xrWiU-uXCjNDoufFZpsNQYhAQv6znd5bb58sTdxzmqLq__gz8b9NH7MZJiBeQAaMDmQ67cWOigeJ5ZvNdMe4rBboP1WIQTJuq6jxy9f8KUvZQfCDo7NaB5Y8WFWINnb977zoES-fA2sanrWTuBMoh2Z5GW0I7b5EGZ9IKAnVakKUYTbBzBrRioQZe7KW5fahSDE1CJvcOkx_3swId54Ztvw27gvads8_DtOa0sit2j1qI4wmHk3kPhS659gPR1gOvq2sSD_i4Hcm6WBIM7HwtjGIjcOovYhYD3-tKbNX85yIQh1d1dknjLMMGoCmr9Ftuuy_Qg==&vjs=3&p=4&fvj=1	Teleperformance	Fairmont, WV	Comfort with desktop computer system. Work with confidential customer information and treat it sensitively. DOING BUSINESS WITH PEOPLE, FOR PEOPLE.*....
Multiple Positions	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZvb2SOXdBUsfcHnJZRnngAiKsKReqxKpJI3rgLFGnFkbJ4X9kteQqJjMqN7GKF7xPji9sXO-ZS_-wGby9d7Vn1UZCzve7PnPPDBVzQAHbi2OoLnL3l_bq6Zo5C7P-7l_Zaqz5bFavSbNeLZT1dtAcEy43NH--2CsPlFyjK3C9qL-kM6HbWXHl_grAmfzd31WLuG9OMTs8VvechDdnDwTodiX_k2w6g9oW_DytnT1-Ci-8xR6kvBKNIC8PMjUs9S5ESWZfoaM1hzqIvkX_PfXWV3WnV3dZJVZl7IyqtEwNTey_nFCRR8MTLfrfucrapsShsEMJ1oH6J7_ey7hasDeeNYdNdZcN9RQ-ctdJD86-piDwPfhmepDWGkjagQ0D0EtNTkKnWPxVCJ0BIwLNzlLkFjzS8vcKnPi2itxqQWkM8tl7L5x16AL7A7TAioykSWQE_gfdKFEbi03XSrgbsrsFJfZe_cMExVYY3L3QDregGUFnlk6EBIAW&vjs=3&p=5&fvj=1	JIM C. HAMER COMPANY	Webster Springs, WV 26287	*JOB FAIR!!!!! Webster Adult Education Center 200 Back Fork Street Webster Springs, WV 26288 APRIL 24th 2019 10:00am-5:00pm* JIM C. HAMER...
HVAC Service Technician	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C9f4kt-wlkwynuqnIiLdv8fdVRFOEcnWlxMEzSvSfoADpEL_7Uok2cBIMoX4vbRkYqzpIKSFKbBFXdI8_YeASUKgmWcDfsH-DBmEipuU0LhUYY949nMWFZhu-9lozNGScW6U8RP2dGLDWJhVHeHfk8CKfXsnvp8hn3Bo8s3Ql56bFqO2mR1iFxnaewXivOxhFpYxEaL-_WZz-6QX9j11kXMPL_zPgeisBB7qUmJnBZc9dcQCLPIgnrWMe1cx7YaSoxPo7w9ZJqbnUf34vyzyZ-yp_JuOIRxXpDEdUz6U3kYVjeB-fi2yoq_nxPlXFMr4AI52SKBjkZQKa-M1L0B8K-JU3HR7EX8PPeCSOgJqp-kTHTr6HKVXU1boriHHQBLIGCFibKTDkgvUMCPouhpf3SJ8a_hq2NP7uzo9JQHQZopRHI-2mvvDR0z6-AenzlaDJXDjiBG082tyg48tyy6412n9Ad6h_CzcPfyY1VWSSYZmRQqh3xg0nzHFreJvwwDUM=&vjs=3&p=6&fvj=1	Pierson Technical Services	Huntington, WV	Pierson Technical Services is a family owned and operated WV company for over 40 years and in need of more great HVAC/R Techs. \*Immediate positions available....
Adjunct Faculty CIT/Networking/Cyber Security/Software Eng/H...	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B3HWGzpV8ohYq74FS5DZwcjdRIQl_1gaToA7gtG7LaS2BgopJAXwOSfU6o_KmZfbUUX9ZYFfuXwlLIR6qmVNXd43WZkMXz5Fc9CzFEHKnTLUT-5D1sxTepjFMpdRSkqzL1Qh4QmJhLPDmM6QjsYTb3zvjpSaT5IsF-xExwRR8f8toHKbcGDlrprnMlTVApkt6k-18NJCWeLR1-3S4alkK66xJJKIXtSkJdB2Nbwit_hgVKgMWoVgNQiJ43sg7RvIee3CkKM2gHnB_wxZ-8t9WkJnWvcKg3zm9EryXIoghblDZwEfIfbAzNVxT8kZtGbcZ0mptcSJlvewX9WXtY4HQC2h_7p23rvDG9PQuGj1s17j5xE8N34sCDWjVxYovriSaU0v9PW7ajTgaJsWvUd8kj_NLKu0683gVmdsdU_ayk_xvBYx0i72uMBoyvdp4qeatOu-MDjLJXJzaQU7vsxQ8JBka-PAxrwzcldfd7JNRAZSxjoGfQuYv-cyGEHoa-NdP32gRe8pjdAA==&vjs=3&p=7&fvj=1	WV Northern Community College	Wheeling, WV 26003	Is seeking applicants for part-time adjunct faculty for Computer Information Technology. Including the disciplines of *Networking, Cyber Security, Software...
Cyber Security Apprentice	https://www.indeed.com/rc/clk?jk=8c1a95b8248b2cbf&fccid=de71a49b535e21cb&vjs=3	IBM	West Virginia	Preferred Tech and Prof Experience. Monitor and audit client systems to ensure the protection of those systems, information resources, and data within....
Web Developer	https://www.indeed.com/company/Blue-Ink-Tech/jobs/Web-Developer-44dd5f5d26ae4b92?fccid=26a4082367a4759f&vjs=3	Blue Ink Tech	Huntington, WV	Blue Ink Tech*. Maintain and report accurate data in a timely manner. , a fast growing engineering firm based in Huntington, WV, is looking for a full time...
Desktop Support Engineer	https://www.indeed.com/rc/clk?jk=75adb683bc0ef228&fccid=af1f9ae059f21294&vjs=3	9th Way Solutions	Morgantown, WV	Data transfers between devices & application installation/configuration. 9th Way Solutions is recruiting for the position of Desktop Support Engineer for our...
IT APPLICATIONS INTERN	https://www.indeed.com/rc/clk?jk=5567c6826392dc7d&fccid=437fb825bf2dab94&vjs=3	The Chemours Company	Parkersburg, WV	Formal computer science or computer programming training. Chemours is seeking an INTERN to join our growing INFORMATION TECHNOLOGY team!...
Information Technology Client Analyst 1	https://www.indeed.com/rc/clk?jk=f577603be064607a&fccid=2e03ccfa628300f1&vjs=3	State of West Virginia	West Virginia	Bachelor's degree from a regionally accredited four-year college or university in computer science, computer information systems, information technology,...
Software Developer	https://www.indeed.com/rc/clk?jk=1894e99c2f03a65e&fccid=f6d47988f81688e3&vjs=3	Matric	Morgantown, WV 26505	Object Oriented programming. The software developer position works in advanced software technologies, a fast-paced, entrepreneurial environment developing truly...
Intern, NA Business Intelligence & Analytics	https://www.indeed.com/rc/clk?jk=7949e3caab9c09a0&fccid=38c6ffdbaba2dc01&vjs=3	Mylan	Morgantown, WV	Compile large datasets using tools such as Excel and Alteryx and be able to understand, manipulate, and analyze data trends....
AS/400 Programmer/Analyst	https://www.indeed.com/company/Steel-of-West-Virginia/jobs/Programmer-Analyst-8753f211a441bc26?fccid=382f64749b94eeef&vjs=3	Steel of West Virginia	Huntington, WV 25701	The Programmer/Analyst with strong hands on programming skills in RPGIII, IV, CL and ILE will design, develop and test applications in an IBM AS/400 environment...
Java Developer	https://www.indeed.com/rc/clk?jk=cc2bb02c955e8a6d&fccid=94723299279b8d8f&vjs=3	Agile5 Technologies, Inc.	Clarksburg, WV 26306	Bachelor’s or master’s degree in information systems, information technology, computer science, engineering, mathematics, business and management, or related...
Application Developer	https://www.indeed.com/company/Synergy-BIS/jobs/Application-Developer-295224c6e1fe73ff?fccid=fe565434ddb9f8ec&vjs=3	Synergy BIS	Martinsburg, WV	Designs, develops, and tests a new software products/applications or major enhancements to existing software within fast-paced team environment following Agile...
Jr. Investigative Analyst - FBI (Secret Clearance Required)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ar_5oRlRtM51TM2zfTqHNlsx-6HdolR6RDyHEC0GyGOFcKd37Bv-wUAKBGvjXQ0XnTfrueSIPnPhu0nAkmohpKMeqA5uCynhFtP80aCdiFrk-f3GKOdcSjotu3TjEJIET9ltuh09V2Ii2fsllifWJhMps4BIxk3fy1t0TCjGbBblokYGKlm4DYlTX4cxK9ju8wvJpBtJB03kl3aLVnHMmTtzhce_kbh9CkIZ34JNCRJpqBOOA6cYz8nW52YC6D2YGcZJWmljbTaVrAA6PPsSTXjRYmCvot_aCJo0sThiCF4zRn1_tfwmUFDWx1CXgBag5Dk4rC528YNFzDr4hixdoUyFZEH8oa-jXgMIaVmI97o04ND8a3mIHTvXVeZvX27BOrDBNuHH_ACr9M28l0zLW36Dh1xSPuGSCF8DLcByZi7dHk9H5YC_IYb84FzJdXedbqqeVtiol18nLt8yVcroQYh4-4uZks3pI-J40k-FBC_ZmLMb7xU2CNA_eAo4MnUbqNvGODEH-qjV9xunk14wMkCzvrc8NhXi_GvH1RM3Q4KP2MaG3XfSDqi6JcadxAK7NwKWIESQm4YA==&vjs=3&p=8&fvj=0	Chenega Corporation	Clarksburg, WV	Intermediate computer, printer, copier, telephone, and scanning skills. Conduct research on explosives permit checks and analyze information for validity....
