job_title	post_url	company	location	summary
Computer Scientist Intern (SRTE)	https://www.indeed.com/rc/clk?jk=7f0f65aa39ad890d&fccid=8ab49380963852ab&vjs=3	Savannah River Nuclear Solutions, LLC	Aiken, SC 29801	Major Computer Science. E.g. Three Years Experience, Bachelors Degree) Rising junior or senior pursuing a BS in Computer Science or Computer Engineering, or...
Junior Software Developer	https://www.indeed.com/rc/clk?jk=16e89486aefa7a8d&fccid=44a81158c4cfeb7a&vjs=3	tiag	North Charleston, SC 29406	TIAG is now hiring a Junior Software Developer to join our team in Charleston, SC supporting the Naval Information Warfare Center (NIWC)....
IT Software Engineer	https://www.indeed.com/rc/clk?jk=4daf62bc75ae5c7c&fccid=2e65a8199f31f834&vjs=3	OneMain Financial	Fort Mill, SC	2+ years of experience in complex software development and analysis. Computer Science or related discipline from accredited college or University....
Jr. Software Developer	https://www.indeed.com/rc/clk?jk=9719ed6aae8cbcfa&fccid=ce036f650bdddcfb&vjs=3	World Acceptance Corporation	Greenville, SC 29607	Gathers and analyzes information skillfully. Constantly operates a computer and other office productivity machinery, such as a calculator, copy machine, and...
Jr. Software Developer	https://www.indeed.com/rc/clk?jk=dc6790cd521d532e&fccid=c4464f2652ab3fb9&vjs=3	Micfo	Charleston, SC 29401	Develop a simple, consistent interface to deploy OpenStack and Kubernetes clusters on our internal data centers....
IT Intern - Application Development	https://www.indeed.com/rc/clk?jk=0b6e7d03d5489ced&fccid=f0198a885dd2d056&vjs=3	AGFIRST	Columbia, SC	Pursuing a Bachelor's or Master's degree with an emphasis in Computer Science, Information Systems, Computer Engineering, Cyber Security or other closely...
Software Engineer - REMOTE / TELEWORK	https://www.indeed.com/rc/clk?jk=82d89a4ec41e650b&fccid=f3b836e645f9b36d&vjs=3	SAIC	South Carolina	Software Engineer - REMOTE / TELEWORK. For more information, visit saic.com. In computer science or software engineering or 4 years of additional experience in...
Embedded Software Engineer C / C++	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AVrwCqOl74M6ojzZroUXd92zoTI7cQwl4NbkH2Iii_NeExWmtDw8azq78oJimGa54BU4SosOhNsILiqMLBrBh3OBlELndHjXho5NGwTmKbcggCDZebeIkY9_94oVbOq_3pVdIw5WS_pR8RXGaLsYMUchvuEUP3syPPLAXsFakHayxEOXwK9k94A08qATrQHl5ogFu_3o0mRbSaeyJ_IlA-WeQpU1zvkqt4j4Rbsm4-VJOTxCs62sCQJuKMARNR-_1XsGD-KSntciBsR66ambqeFc5Ur1FSCSoWde906SX5kmAT__hw6SKM8k1RSyrfK0pVJAQnYxBB8NXQGkNHlYk0iUlWTUOW-D-IFfE14oG9IRTwsrwRAQG76qxH54VGGo1d1aGSSQbbtxxRovVYo3FfTvCffE0IerYxDwT-gpBZhc96WSuc00FXl1W2EImog6oTih41gfURkI0MS3ZxaoJsGDX7LAme37_HQGcd8BNQPAQoaYBi1fzs5DrMNU53ycI=&vjs=3&p=8&fvj=1	Cimtechniques Inc.DBA SmartScan Techologies	Beaufort, SC	Proven working experience in software engineering. BS degree in Computer Science or Engineering. Designing, developing, coding, testing and debugging system...
Information Technology Field Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A7zGmVsr38PqCGtROEsa4qyxfzIPftHcaWapctW4Vbim5Tbb8k1mtHBW97P66DoDvNqQHuJ8VnmnHm2U-QXO8qGxVCWeIKxik9LYMKRKzEGzdFnxi8k5w5fp_pFutUN1LUs6w0ETvYRTJjtlfpLWMT5EhfwUu8k0x7m1BF1BYDlhMi0nRPBPVQLT7OeUYO_1YxFvcWM0VvCze4fGKDvcseX771n6O5o1ShGjW0jctfk-THQigKnJMX99kdqNxcTYB5x1mqIRZ__GqTlD7v6xlIHGjPftKybbQLJeO3fo6R2ANKmni8hqCpXNkQz-pFa9ZD3s_Uj8G0owSrW1nkMDnCUUpOsa42wCfJe4qSs_keaOCZzbcFrXxaw1s9Eh1dBb44gA5p_9ABso-0bJSpIaKfujMBwV8uIttkCFSn52stFbKczW9JyyHYsthiMhArPupx3aTs2-uwOw==&vjs=3&p=9&fvj=0	Still Hopes Episcopal Retirement Community	West Columbia, SC 29169	This position will work as a part of the Information Technology team under the direction of the Director of Information Technology along with the Information...
Software Test Engineer (Java)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bnr6Dstf2MC5924ft3YsSUxHDWPHrzia7RVwxb4756QUZyP9daD2kHwsEzUHPQwOvY9m3IYLYL8gciRi0ozsH9cPE2GTqWvAvMfZab9L8HK-EkIU73Q-zLUie5t4w_Uk0yZagRMLXlXiROwNzJ2A3mupRsWGVk5VFYmOxG3ZO99wbPPdauTt05fClH7XoYIxYfpGnfvfyKRneC77dgA6TIDcbBg7-mcAwzxRt8BNf75_qH8WFbpumOKRUGaSOwoGkEa_JlpE1MN_hJjS75F4cE284A6CqK9NhWIfoM-osO39nqz59AjjdaYwtjna1o6jUST9Cq7FvRNu9zhrB8F6_tZWOCzrK8aGEym8NrO7RFrQJmS6xgLM4X5jpy51ZOjGT1-TF9oE90wj1YDme2kyrEZmywigkpSCohsC1SIwW7C7WY7oBVSVYg2ShGa1g--NKy7sH5FrypxGBTvlHwErqfpfEn3rcedOP7L7qL-yRHy-auvtEDWuRYsLVXDrUZoSY=&vjs=3&p=1&fvj=1	Morgan 6	Charleston, SC 29403	Develop and automate tests for software validation. Prove for scalability and performance of a software....
Database Specialist / Support Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AAAXoZZlSmlqrTn9l1DFrruWDPQRMxNDF9yseFlylEt9X5F92QfxvSkbuATmJWC-Fy2it1JFIWgvl_z6Noi57I6DXM0CakPkJP8DAvOLMeJ_5gUgFAxJwyf7tr4XsuNRGe8VOHT3vVoKxsbJyP2qF3jEGkkmtvsoJnUCH2P9onRwa635RM0PiLjgSLbnStPD0XwxO9oFx4ACzzG7rWA94XdJV57VJtqV4FfZ7_pMxb7CPkzlsocnr-ZlchfDboLAyJHRyIh96y1eZKQcfNQfuaDVqcoKip2ztEI6VcAsDa20J8uLu8Qitt4XT75dSZPFyG59aiIp3fSidNSRPwdH2MwniqHQTJwZgK46gQiga3tQjSWxHL5PaAU3T2lKiykR9tUCveb3s1toaDzbiOGlcQZHJEhsSCzcOKw1rLwDJrHiUa8A37b_WLgKeNff9ene2xRVvMfKf6B7P7xFLrpNImrEQUs_UsXKb9nZX0oV5JfdNd9funBm-Z4fPK5ULdc5AFHOV9OBNvQw==&vjs=3&p=2&fvj=1	Celerity LLC	North Charleston, SC 29420	\*Degree in Tech field preferred. \*Basic computer skills (Windows, MS Office, FTP, etc). \*Build customized database screens using a proprietary flexible...
Entry Level Computer Technician Apprentice	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CVyrilfLrIJqA6wD3cIFYRenQu0sJ-lZiH_Kk0mUaLgar265yBMFhPw0F2jIpt4FlwkUZZ9S0hmusQOqgbomhwwUtQGSxsJ5t3iGiYUuZ6HqzvEazaU07a1L84eBUKGlOyhAsmyxQjWJZsFzdKl00dBW8Llg7hk4wTWGgxAh-afLO30bAKzhO1oeWpUoy2qcIMurYmrShzg42-l-Iln9i_eMczzsYTbmtomeXYMqUbSVU4jaw_GRFpNwwv46OXJUEWa0L3R5ejWqWV0C3wx82oYTWajKn_yo8UG2amY6ATRhbLIGKI1FVt0nJ61VV6M6NdhazRTAXImBmOdsviFIR9ZLZCio_RMFMDnDWU--req-8ZrbRDMyiDAj_9RjfmD5Ce9TuYD26x2TDVV5qgrasFvNx1etUPJDoYa7PjBOqwfyRhqjDT1hqF3XSWJNYeX01Ke_8ZhsDicSqe3Cc1-dPqJolrm_zRTiGu4EzjZRJYmCfBR8EmXlE47DX85acFLY4=&vjs=3&p=3&fvj=1	South Carolina Professional Group	Charleston, SC	Computer Technician Apprentices also install and update software packages, and create and maintain computer networks....
Software Engineer III or IV - GIS	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-mKUKgub6161OCKcbi7UcfquZYEr9SMd6s5OgokSRyhOmVTmMX1kXdkQg1GgpNxuZrII4U4NNYTc5J_ZhULJP3UO26hP-FGb-Yx5OXHMiLw0CwXky358R9W3x3HzQzx0jvVI2LNtjfeyP-GBQ4hBMvl06hKZYqoYp1VbY-f-hYId_vKKFCtueSdmis3M0sBtZgOwr7ED-xRMvprVOuj-KxpJtmYKzYTA-f5_PKTNoPNu7CmiLdWNsPxWVPgbZxhJLqsEx6MvkksSxc-geONrabH76jtuaSFXny7GVOsapdaarmbruAFb37nEhkGo6GyuyCWnZiLZhQAIjsfNn0HNxB0q-XVoyzN9xgaL3V6o8qrehDA53SDwfROwbuzw6ON3yR_0DS7SJskpjszaaieubuuZMxenG4QhTOKbnKXwSiYwJWmnV17fkFmjynw6hbzvkfRgJz2WcmOR8UYZqMeie&vjs=3&p=4&fvj=0	Dominion Energy	Cayce, SC 29033	Geographic Information Systems(GIS) Software Engineer III or IV. Software Engineer III & IV. Experience with Database Administration (Oracle, SQL Server) for...
Entry Level Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JVtNT6wGm_QWkOKnWdpkBGWMKJ22N8mzumhBqBplc3ww_7Zt1QlndDKbjwopsUZqLvaRiBdzavKiFRtJzaQm5OqpzRBMwBgiBxUSFKdBKMCUZba_tFrvJwa7V0kJOrrAHLq9rAQTMGfa4THaU4MOqgPt4aBj49kuj-xQB-l0X35GSSpl3vm5TQ6KWWQW7hzE1juhe4zEoAGcQIPrh3qhPsnzjkCYNZNjiVZJ-w7LiicvUZc157CTpKP6Wxb2dQrW7KG7jCMxSbkMfW6f28aiYAaZYpupO8UxIjZ0HMe0SFKZCihTKd4PNH-hiyYI43rGM3rk8_vRI-lMJT-g9YH8vyv0PTiPZ8MtPAuaGCoNStyv2NYD82dWsS4Jroa-b-KRrsBJC_S0P2yLjElATUqFrRQdlLnSWNgnEo_7Y-l7JovMOzNh3-ym1qMKgbh8e2Sz3Jl7Jmt3nsM_g==&vjs=3&p=5&fvj=0	Smoothstack Inc.	United States	Junior Software Engineer / Entry-Level Software Developer. Interest in web programming and Object-Oriented design....
Systems Analyst for Software Development	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AZrZxqU_EEXklHx7MR7H1leufnz7S1T1VaWTsDUWdMGtLtNTNBGHkF0ipsyLgg4plW_SJ7DEmHgBXJdFKlUTheLFfuEjXJkEYx_HfqbTxYHSgbklLYu8ctjsKjcc0q-DGgw_8BGJOuX3B9z9l3-0Bp2hdex8LJEZfelLrr9-RPWAIdpN2ud4yBbS2rUVOFbVSXMUduuhfW22VJnt_IVsL7qJTJrQSvonyGQB_h03Kh2WdKgEqWTWnzelbGeiPLBbLjBa1MgsGUWh3Lz_Xjj9jBspwl0uzrFvNHvCE_6n07GoqGg7tm2-96XHi1qYbYpARsFy5T2AqRYaeVYY8r-AdHRR_oTYpYpNNfO4Xm4re9g5SeuKrSRiXqLQLMZbTyDk0tsmz72_QU0oLzwy9BqNy9CtZM3eDcXZ3B2vds2UwvXPFXFvhUfXDbRLbhCJEnS1qW9koYUJk8blcUX8Xl4g1Ulu8c_12PSJxtOstZd4BCqEGaGJUc1LAd4umgFp-lKrDjH3m9pV3fqnAUMi4NT9a5nK1Nsw2RsAlzjGNhNDwrOvaux5IRGXFxAcvBJaoTTGnUQ6RWloqYjNah1ojtSYPSZ9K2MAc1ttOewRU17t-NMNwwTfPIVJej&vjs=3&p=6&fvj=0	The MIL Corporation	Charleston, SC	Provide subject matter expertise on software functionality and business processes. Prior experience with the standard software development lifecycle (analysis...
Finishing Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ab2NjFV75_G15z91qjaEqLVTvT2Q3fkAuD7dMsdgg3ud1LsZZQSNTZalx0xP5LGI62bIIXBxaKkR34oC17kC_VFoJv4OWeYb8o0rt1GQahUmaG1I_WbRK6FZL0QEdZNGRKS29gb29LQrvuq15GW6EgalIyV02Wvjd1tjKa3YLUrE2i81k3hHTkay1sETwtftTzQw2NaX9vTpm5poMtuMgpwemMQlJwuvT37kQhJ_zBnxRS5-m-rcsXofz9ONcH1VbMoHEvQnvze60EGoZQztM_hcCihPEsJ3RHfiOLOnGZu25B6vrI3ewzfMwzYmICoUOndw4bzbb6D5aVopDll8KAXg0u6R8DtNrhcTcuHDIuY7s5bqWmMkw5Tk4_c_r7qy5JxM5Y4UCBqhCAhk1Sd4lT3_ZMbGWb4y40ZV6YfomAI3y7I45o0uHq3ZgHnkQLE537vjb-wONpha-W5BrC0gdafEfHSVbLTEddqkYZ5e8b_kl6E1c_1Z3N9gIMY_mLBDssqzEGzG75ZOAyTwrjCgGnODHbpL5sL0ES2w3MeJYhr4iWwC2_JpotXcEjGqxRGwy22pDIq9qqbKJpBjOe-xXL&vjs=3&p=7&fvj=0	Arthrex	Sandy Springs, SC 29677	Ability to write and record data and information as required by procedures. Basic computer skills preferred. Properly encodes production activity and output in...
Intern, Software Development / QA Engineering (Summer 2019)	https://www.indeed.com/rc/clk?jk=8bc2a64c24a8ca4b&fccid=7f888820e2227fa2&vjs=3	TriNet	Fort Mill, SC	Develop applications (coding, programming). Developing tests for new software applications. TriNet is looking for an intern with experience in software design,...
Database Analyst I	https://www.indeed.com/rc/clk?jk=01073905e872bbb1&fccid=9b09ce5905ed1645&vjs=3	BlueCross BlueShield of South Carolina	Columbia, SC	Knowledge of applicable data management programming languages and tools. 30% Identify opportunities to reduce data redundancy, trends in data uses, and single...
Data Analyst/Developer	https://www.indeed.com/rc/clk?jk=b30aa3b64ec46c70&fccid=44a81158c4cfeb7a&vjs=3	tiag	North Charleston, SC 29406	Strong SQL programming. TIAG is now hiring a Data Analyst/Developer to join our team at to join our team supporting the Naval Information Warfare Center (NIWC)....
Programmer/Developer - Junior Developer/Analyst - Java	https://www.indeed.com/rc/clk?jk=cdd7982914c04e3c&fccid=105ecfd0283f415f&vjs=3	Capgemini	Columbia, SC	Should have progressing skills in Software Engineering Techniques, Software Engineering Architecture, Software Engineering Lifecycle and Data Management....
Data Analyst/Jr. Data Scientist	https://www.indeed.com/rc/clk?jk=b52d8f870076b20a&fccid=7744852856e2842e&vjs=3	Kaizen	Charleston, SC	Degree in Computer Science. Experience with Data visualization tools such as Tableau (Sisense preferred). $70-100k (dependent upon experience....
IT Data Engineer Co-op (Summer 2019)	https://www.indeed.com/rc/clk?jk=84f80f638e09f16c&fccid=e2d833fd1cdff80e&vjs=3	BMW Manufacturing Co., LLC	Spartanburg, SC	Will also work with Data Scientists for the production implementation of multiple Use cases for the regional data lake....
IT Intern	https://www.indeed.com/rc/clk?jk=29a31fcc9767afb0&fccid=6f5bdbca8ea2e9bc&vjs=3	Milliken & Company	Spartanburg, SC 29303	Programming, SQL skills. Knowledge of SAP ERP software. Working toward four-year Information Services degree. Coordinate efforts with other Information Services...
Software Quality Engineering Intern	https://www.indeed.com/rc/clk?jk=3ee9ad6754f17fd8&fccid=a2be2e0191cb5bc4&vjs=3	Shutterfly	Fort Mill, SC	Strong organization and time management skills while working in a rapid software development environment. Shutterfly is looking for a Quality Engineer Intern to...
Data Analyst (Part-Time, Remote)	https://www.indeed.com/rc/clk?jk=0d680ee7c91d7fcd&fccid=416aad82182302f2&vjs=3	TM Floyd & Company	South Carolina	TutorTrac (System Data Integration). Extensive experience in system integration as well as data export and manipulation with the following software systems:....
Software Developer	https://www.indeed.com/rc/clk?jk=3d297f452f2e63bb&fccid=7c65dec8b9c88dee&vjs=3	Smith Technologies	Spartanburg, SC 29306	Git, web-based application programming. Experience as a software engineer utilizing C#, .NET, and SQL Server....
Technical Support	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B4-Gotd6VHpYJwSQMFZR7PXU69VHTi9Pu6QuST5-SlRgrwE7BU01v0Z-9UYt-LZKWTtwOQOQsv_88C6z9FE6z4a_pDPv4CGCl0qYVNdwOAsTB6Nx6T13xYeXXNgn0VeVU0HT7XiJZYEaV2s4V79kIWZdDU51ivn5357P3zUB6MGlfNRvm4W9PYWAOjJ_dybAS3WCK5VAXXOLcJpO8LrQa7KFvxRdV7a_G-RZ4dcamn-2Yv9sMOjvkF3auRMFhGmD0VflviapJ9erpMUL4zprlTs_PoOAY8MTLWBth-qFPzjYj5hj9uOWVdespzJngvLpMa2AUQbmU-AwiTaajI5nFyuHgihh0rtgLK5s59-pcQ8FlSXU1pZOf916RK3CVJ8KxpojUURJ9b104nCwXWxoYH2zqgHAX2n_odsOEbENSZDOZrJUpZgRxWCBYtgStajIttAlD5xg4iBowJbq97tbFO0kN3FPgj4QZQy46Mm2zTpHzYuSaBqN8Z&vjs=3&p=8&fvj=1	DieselLaptops.com	Lexington, SC	If you have hands-on diesel technician experience but are tired of working on the shop floor, this is the job for you! We sell diesel diagnostic solutions to...
Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dk9qPT5LCs2NRbN4sMOPKYxxQ72Gl0yTTwbasthd1ER1S9KgPsO2wo0_3M_nMuwaDM263au8Xz2CobQcxwatG2QKlUyCiL0xZPUzsit-umsCfZytGf_vThCje4ILle8V4FT44BjJDzoPqxy3tHdAWH7Gd0TAzekuu3SMAcjKV_4Cc0SN--P04AaUejvC21e8rrvc_DS1fPmzCybUBhS5OWIn768zX3WP7OKhadselHhEhr7swo13efRRK-39lurVBaBWQi5G8aCzFWjt0BjxiSAdfu5kdSV0UIb-4ErmM-tffcBJK-gw_OjdFgCF3KGYKonzDWoQKtCuWFiS2lTFepudpkcDQMAC5mDRP4YGb0jp7QOYKi5oQaqbfMdgDbe3ZTc8VzRrVnSxJeCJylyUPV3ZvIMnHtwu4ZkrcwWqhxZWFP22Sz45DOlCmW_798xPp3EgwtaROQT_VgywVk9bWdz6o48Hz7akUCbPOk-nrZPXk2H9RK291g_m7cW0ww_Zs=&vjs=3&p=9&fvj=1	Cognito Forms	Columbia, SC 29201	Knowledge of objected-oriented programming. We’re looking for an ambitious and hardworking Software Engineer to join our product team....
