job_title	post_url	company	location	summary
Crew	https://www.indeed.com/rc/clk?jk=5b0d9170a1a7f6f5&fccid=c5b88685ea57e539&vjs=3	AMC Theatres	Clifton, NJ 07014	AMC strictly prohibits and does not tolerate discrimination and will provide equal employment opportunities to all applicants without regard to an applicant's...
Software Development Internship	https://www.indeed.com/rc/clk?jk=dcecfc6cab3558b1&fccid=7b3aebcaf91a3dfb&vjs=3	Kinetix Trading Solutions Inc	Princeton, NJ 08540	Computer Science, Electrical Engineering, Information Technology Management, or similar. We are looking for basic skills to build on for this internship and...
Machine Learning Intern	https://www.indeed.com/company/CODEIT/jobs/Machine-Learning-Intern-16f13445d06745cf?fccid=362353bae6196063&vjs=3	CODEIT	Newark, NJ 07102 (Central Business District area)	CODEIT is seeking a Python Machine Learning Language intern - Numpy, Pandas, Matplotib, Data Visualization to work with and teach its apprentices....
Software Engineering Intern	https://www.indeed.com/rc/clk?jk=75dd327fa3088de5&fccid=2da48c235fc2baad&vjs=3	ERT	Bridgewater, NJ	Develop software in accordance with programming standards. Develop software installations (as required). Good understanding of software development fundamentals...
Data Center Tech	https://www.indeed.com/rc/clk?jk=c6287fd8ed65aed3&fccid=7136762d065a5ad7&vjs=3	Autodesk	New Jersey	The Data CenterTech will be responsible for delivering key initiatives and capabilities, to support Autodesk’s assets, data, employees, and infrastructure....
Cleaner- Cleaner Tech (Tru)	https://www.indeed.com/company/Blue-Skies-Services/jobs/Cleaner-250f6346c572fd36?fccid=40201cf984aab85f&vjs=3	Truclean Wash LLC	Newark, NJ	Hiring power washing techs ASAP- We clean exterior homes and buildings. > MOVE UP QUICKLY to a lead tech and make $50,000 SALARY plus Bonuses!!...
Software Engineer Intern	https://www.indeed.com/company/Datanomers/jobs/Software-Engineer-Intern-bc67cef6ee1806a8?fccid=48774c6393dde8a5&vjs=3	Datanomers	Freehold, NJ 07728	 Coursework in Data Structures, Programming Languages and Artificial Intelligence; Senior Year, Bachelors Program in Computer Science, Computer Engineering, or...
Embedded Software Engineer C++	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A6Jn6sYGwbekf8gsyowAxUMqkk0dAY4g4oBL62euv-8taX18HlOQNZmJG8ThBQnAy3qPYwLpnlUSGIaR6Csq-3dXYOh1Qm6nNXXjlB9JVWiZZj9h4LXHGDyM6PXRXWrWvpg7hLY1NJfXZBeSBXAKuoA4IvaEPRipqenMnC-foOhsPKW7YvoEbh66hrbsFuOzgK3oQTSXk63AJ30moQUtk0MeekS1iM_jHY-6lhL7nsfeEkY1gPAe_pb6u78Gslp42tTlllDhRP61Fuf_VUgphvlsAntWiiXvMC15g5eKmIVyqzsVfseQDaF1IB_OOEoKrBNecQqHwNuy6imWPtaYPylbk4D3V7bg201FyZ2rJQcqHADnrj8SSGT9WreYTGPNTg5yOjFHVOynefrjILhIP7__qe024OqxXXxaXRdvX-0ZhVlVpe0gzBk9LNKLH5EQ9AcS4ia-Xg_TSAdQJ1CnFOhE5ETWZxFRApBJqpo1f-hMLE-W7vwBNNJJGVe0enYhPsKHmPv_uXvrP6_tAWa9BY-uV_RTO3GFDH8oJwFIc5ATq3AyZZTFsPFU4q7Occ-oyG-e3c4Vuxy--XI8QFVcLOsQSZw_brO6hiZsKRlQWhK4FVkhb2cBVx80KBLbWvNAo7LeuOhZbmqOp4JzgRFyud3qeDskJNb1arD6wUDdKHvwuCPsViqAV9J93BZsN2B19b-h_iteAqzYpHn_HGi55GcCZvT2SsMNoYOmXyI7_dIhWpViUrLMf8Inn4-8qSHb2oae_Iy2MSTMJoAuVlSka8avkZoBbfUAKXFHvGoKyqfdWaJI_Q2VVA8SjL2pr6q_seSF_XNHq_a7lX_K2SdOr-NSGabE8SRSZTQuVjzUbnQ_tXsd5QunYojU7vhkhqYvGE21XWiBGIUWZ_X78kIz0-A4UliDhWB0oeWo7fnOedx8piGQCCNTZUSXshfzhZvkwibfkaeDKr-1lfhTu5qxiGjaxo06LTV8d4IT01f8fgO9xiSQ4uQJb0n_eEM4m0NKc=&vjs=3&p=8&fvj=0	Harris Corp	Clifton, NJ 07013	Embedded Software Engineer- Clifton, NJ. 2+ Years of Embedded Software Engineering experience. Designs, develops operates and maintains software components and...
Computer Consultant	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A1Iq0-W2kH0F5mGHUAxi8A3F7lPtVJ7lghhKJfTLIVmBxTmDps2thnusFlDQROTvFbHoBtgNB2_G8xlM8nBOwCzE0GKOk2YuQ-FyNr-TKAnqKo7z8DfJ5TAkhw5HFaYVp2sJH9eyvF5KHmoVJwpCSCtfZJLBJtXw0m26_ZVz8oupuH7nuq43N30rNNcHTKNAzjSaX27_CAONRGYp_btGUSK1aK3owq9Gh4kyhmf7YZNIwtAGdZxiLpKFjLOPYtiPBzSujd0SpsL18e9NTBpV_4Oz0GwBdgEEERVVgvu0OlszabDeblD1xy8YXmYN_PaljKYerSfBVoepAUtOa_lIoOSEAI7DKZxgdCuqTWhxiSttVEoNzABxSmmToAZTBVvFEs_Dk_9inD8Eh5M0mYoFCeETV0I4XDl9XFPTFFOl76gmSKp5TJRb5ya3C9w9QnZskkK1PzbzVDzdAofwenJ8GfYuj8UVsoF0FlV3tQxBJUZ5P7tFKhRWJ-f2ZE4PtMhF0=&vjs=3&p=9&fvj=1	Cyborg Technologies	Verona, NJ 07044	Cyborg Technologiesis a Computer Consulting company with over 400 clients which provides a wide range of services including Hardware, Software and Network...
C#, .Net SQL Database Programmer (Part Time) 5+ Yrs C# Exp	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CWvayrmDIKLl_g8bdOYYjBnlEfdOnyX15a1LI2O3Ucl7EWPj5xcXlxx6867ht9VTR1GZFHfEa8Kw81gULz0dLJS0re5B0pkx0woAmE42DPSZ_2LzaE54ASoSH_AWwjkmjOugVnnxddiYyPWszVJpnD-Gwd1OhPch_2HeMnZT7rzlNtAVsV7PVmqVnV6-8DQPL0ffuf93cq3-_pqSkFk4p_qyMY-8d1I68a3gWQmpo1GyUwQoWffn4YkFSgR74P_XNRRa6tmPOf645p0-bJHGA09AEYxmeksbneR_a6xe6inuGFyu6O75sG0KAoX2vKYOwBlAzCd_sUOQSBhh0gbtwp7-Z_H43y_6DjusSULEp9uskkXz5c9cH04p0xj2Inbp16QGWOSd5Gp72Ukf62wN1TKYP4uvG6oNieN0HfHd8jyJxujTsoQN5oP-kb-ndRvMECm6tuTYrt58mpWbaDssVZCblPTjGNq3RaG7fUlCJ8LnopVjPltzOMNm8KJJXue2KAVoZ88LuwGEEvwcZ6JfsypDiH7dWsYeU=&vjs=3&p=1&fvj=1	ManageITWare	Montclair, NJ	You will work with our senior software engineer to support our customers and take ManageITWare to the next level....
Cleaner- Cleaner Tech (Tru)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CIWaghNY90K-DJUb6g7PoNSwGQDRX9CBDiD5q6rqfaJMxro6hc4Nctq0TpVbGac_PTely61fwE7pbpgn_l0OwR2v6CXldCHZoP52NgllbVmW3yENz5LpBI4BPIiJDsJ2ynZosnxQRcXx1gZh-H50eENioL5fGbuGUsqGBcwHO4vTw8ilolktdjYJhQM2DXfY2AxefwmEgFXH9hoKuL7cuCKrBIblWkmzIWCjDvRed0pnm8o6cVKSH34GI-4iJI5ybEw9_EMVYsTM9dc4YqL5duoR40aYhmt806Bc9xvM7qpz0LK914maImdGCC3aGdenlpcZdMdWQgFKGk_zYorPSiAsD2iHqrO8fsxNbfEl77QTQFCme5QTg-TC3C6Oqy8eh_KR3YtfWFINvBBgICgJ3Ip3nlneF3iLzz-41KCrNlWSGvMfBiKygSDFepVYeWg-bh87ziIDTBH5IGpezFfq36nCXx3e60phqK1fwsU44ZbdlXkyVOaafV&vjs=3&p=2&fvj=1	Truclean Wash LLC	East Hanover, NJ	Hiring power washing techs ASAP- We clean exterior homes and buildings. > MOVE UP QUICKLY to a lead tech and make $50,000 SALARY plus Bonuses!!...
Software Engineering Group Lead	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A6Jn6sYGwbekf8gsyowAxUMqkk0dAY4g4oBL62euv-8taX18HlOQNZukGpyJVrGRoQ6cwiWXxBWXcC61YUnSeCCNjL6E3RoX_AA2dmqZjFeH8k4neLv4n86xviw-jtkq1WHxWDbao1paILcJ87hDC4jGnvjS1xjcV0AMMSt5vu71BjoxO8MiUvKxvLl6rZ_4CEsww55YP26S6is_T4w3Il_tWST6W9LUy6hjCvfvaWp59DCyqfeoS00upCRntuzHVUTym4sOsVdngtl61GgQ8KFmrUn5EEGXQ8T4oSiaB95-IKPE0HEVzMhvNbDeHyFtPlucJ2fmlY3p7EeCppWzz5XmzQpXDxzR0dcALoVXnUdQpB9cCnlgADjG9E_ozm8Vk-fP-5Y30f661BKJNPYz_2kfuaz3FczyJblytePWtEf4IG3tEdIjTBtiU8xY94BLk8akPhnwcAI8SF4Dub4h-HDPZkxOVubUemhU2AaBBrG_OIsrhlb0LjIF5aVi_rcoB9dYagha0juOqMpemkWK8W__Yr5YyHZ6HiRN04tWfbtrE4s6nhttltzeBaGBNV5eLDEkScoaAoY_nDMV6u6B8j3j32wgfvX1uHppkIB8yfSSV59BgfqOUPKtbIJJGEHn7n7rLzea2O6PwmIGhmvkKHLBFm2TSbvImV6-O5Ot0PtMNIThsf3_T2rVpQqghaU-Oxr5ksRsd5Hzr3kVYPcG03myUL5fjNSIDjTnwigUKibnL0FCBL70aUILOGb6CS2LxGpXl11gsjn3LXn6JuGzg6XLdHDYwJX8_7NzvyNKTmTzu7yqT3ooJGGTye4tb4N_xY0Gmw5q3wCGdUI-J_qEd1drGwJTVUa-jTb52-tkKeYuWqKvgfQ9gceXuTtQpuGHPDd3qM_De1eQ1GZg-VDikqYOEZtadEKYMH-3xqNyiakAWCU3RWmdZqWFYJM2ts7RneSxN-iQB04Kpn6DjDk4oehbghTmnz3hoeM5JLYY2FzNkurG3OcUMa-zAb_89ZOVY=&vjs=3&p=3&fvj=0	Harris Corp	Clifton, NJ 07013	Software Engineering Group Lead. Experience developing Software components including operating systems, frameworks, drivers, applications and other computing...
IT Intern	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DSRHKk4tWKL5qfyBbvx9UDN30BTR0Dnn86RehsiszA0rArkJze2UIMsSwZLxuPvpXJU75up7GjPUCzc1kt5g9r5q-pPNzPCc2mNKXN-DL2o491fbesXwLCrOWQWkyikFofGrALkA2JOpUWgkv5RGIwSc50TEJiyyaT_jlK92-rMY9WatjglY-mkLRfR8yzUoqtWuqMBWzUwIapDYGHrCdDePuh1ACtAvmG0xhIBYPEHFpiMlPGUoAJnG9U0off3mR_5nIzX34vdIr5NHneqsLTBXjUns7VqvdXqtayGWjV1HEkLo9PPcFfnAvpBI4-DjfVCjFkEK9ZDeOzacTDXsTHJXQYyJsN1W9QFqGLylk-FJMKKJUdi59tB1M8TkDW33GlTI9wcyAIZDZ2R4RRiaWciTmuyEyqh0ErQBtD1_Mbuw7IctpovWcBWibXDVrx94hwWFa4h8ir-J49IFcObiarKXvwLo28YKRq9n0br05rQ1KAiMPfz0RU&vjs=3&p=4&fvj=1	Party Rental Ltd.	Teterboro, NJ 07608	Pursuing a Bachelor of Science Degree in Computer Science or Information Systems. Provide first-tier computer and software support and response to users on-site...
Manager, Software Development	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BCdNI_FJjlMFYz3b45-OYr8D0rw9t4m3m-4WuOcSOVB1V6siSowR2gVQy1SqzVYAJrTTjxuxqD7Alm8O1aoB2tchpetY7mhqZbdzp6ivk-405F4CWsweRagpZvoklUZ94NDLvG5ias49WbpH69tGmlEiUaMl2RUOTocLsm2USexyXK5r0-uQZnVfYsQ-WXN3J00-lhRMbq4gzY2Ue6GFZvf3sql2hkupNL1mdw2JL2uNoC8mvVaiEIKNnQ7ZwVK_e7YjxfIdECMHmdttSBTRUHlcJXh6Pm91ihEH61e0bU2KwAPsa9u3hZhVOKaStMYDcY40UvQU7iVr_tOIjCgFvpmyRt8drI2L0c791a3iWqzuwNJotEY1wF256F5PIGHKMFYy4lFEGEpkCEWf3UMlpTm9DLDhUpqNJS2bO63wVHJrf-jKCK6ECQLQXjttE1vjKUn_SzmDAO3S5YLzVVw3QQdJ-z20HRKibkiUTJrboQHYTufJ8bZ2QFuqp2k1GDV1Aad7yONM8T7KsF1n3KqSqjsJdt6PWCPt8KA8-ywPb_0DMbRhepMJcEmargSaU0HgECn72wY2kOEMDIcFfX5XDwcvbmKZvoaV4RhTgQubUJKZwCulbw9s5oetiMC89KZdWHHns5qa4WzA==&vjs=3&p=5&fvj=0	Pearson	Hoboken, NJ	*Manager, Software Development**. + Knowledge of API services (API, SOA, REST), loosely coupled, layered software architectures....
Senior Embedded Software Engineer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DwjQ1tdo9f8yZK443jScnLlDtEccy5RuagZw8aM2mKHiXfDc3m7Cd1opqJcCdYG2RuLlZxVI6cYPGRtWwDeyJ1ArPIzhGnp6MCv6KEkrmdKXGAp8pXw_QhPtfrMycY7I7qgHInp3th7cygSuMlAPTAoCSaMPAJqzQP2cBnx30CC4aLrKKKoWY-VXSKhPCYvS3HQW9F1mNIAW5ZOW4O6TIlnAcEeKawmzYlAFAp4lQsCS6yu_qpogArAN1ID_gLrpQFji-R4l-DpA66Ob8SxN8vLWgrxvkjC9ooxQMrMNGgEBCUTC3dIrES1nRLXDQnfr2J54xmtl6wrLvxsbBrB77WIGF6LvKx4VPnQrOP_UcP0fLk_bUw8aligDmSsfOH_YDkF6di1aIcEvQfcR1YIxIqEDzobMvx1BZnrTEO8z9yt2kfrJxGZHsWuo868MBVqSCXQF68BPFSKrE7s-PIvprM46fc9GoPdMIyd5T6cjJXOGEJm_-kLeq0J4UbKxZ6lPjXgbUNvp3leg==&vjs=3&p=6&fvj=1	HAE INNOVATIONS LLC	Somerville, NJ 08876	O Development in C Programming with mbed , Keil Development Environment. This unique individual will own all software development on bare metal and embedded OS...
Software Support Specialist	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BEiOfP3QqjQ57gBlpXYelcFXYBrUudefjWWNEsciGHzJYKKqvG7OaZCXROkK1-hRWv5TSleC8-jVvQgdv7IHTS13GWVmbBfR_hgqBpypipbLpbK2J9lhidyvfGCeFnnER5zrot1DJiwVNH80YhQIBKYeyOx40XTbQ1UTRFmWoSXdwCxLh5EWSWHGbDkcnTCazsL-38DR2ij7xURBYbpDkkS3_HVD0G9L1l8f38F7nSymeSVftNcMdKnMRC6gWeYfW7-M86vB6fOrNi9pXCjn-P737I1nlvgUAyTBDYpJi4BrWjm9BybNEvnTzbWYUZH_U4wGHWvx8fIDriYpci3sh5faVVsiwrYDIxkhvwB4Dgke_sLePdORj5Ch20qenKvjT7tuF4DSQC0Oo3AQ1aFp7RNWr6wH1FVGkyrwd5X4tZN7nQ6s1pY23yBZrDk4uL0K7xCCfN42LU9xGopCt_tGiuOGMtBmOdG7YrOuJhDlWM5NLxt_6sr7dgVY2mmTb50zTSB04Wdn8NKGftgdv-clMxWrXtv8FzpwkGBESEehYLhSMp_YXzvMB9v4zD2p6xwPt3BofK5Z7Gl75hCbg9qqvc-Cx9IyJ0vKUmrbfmCoEXBGZmURJBSU-h&vjs=3&p=7&fvj=0	Topcon	Oakland, NJ	Solve complex software related problems. We leverage Topcon’s image management software called Synergy, where practitioners gain access to DICOM and non-DICOM...
Entry Level Business Analyst	https://www.indeed.com/company/Digi555/jobs/Entry-Level-Business-Analyst-62bd97f1611c5088?fccid=56f867db59f6e7fd&vjs=3	Digi555	Jersey City, NJ	Analyse business functional requirements to identify information, procedures and decision flows. We are looking for entry level Business Analyst *....
Entry Level Software Engineer	https://www.indeed.com/company/RiskVal-Financial-Solutions,-LLC/jobs/Entry-Level-Software-Engineer-66c9e95f43c5841b?fccid=7597403f702be010&vjs=3	RiskVal Financial Solutions, LLC	Princeton, NJ	Computer science degree is strongly preferred, though experience and/or other degrees may be substituted. RiskVal Financial Solutions is looking for *Entry...
Master Data Intern (Summer 2019)	https://www.indeed.com/rc/clk?jk=e8bf73034f3c500c&fccid=1cd1990427c0d7e2&vjs=3	Panasonic North America	Newark, NJ 07102 (Central Business District area)	Panasonic – Master Data CO-OP. Maintain, audit, and update Salesforce product data. In this position, student will learn data and product life cycle management...
Part-Time Entry Level IT/Computer/Network Technician	https://www.indeed.com/company/New-York-Geek-Girls,-Inc./jobs/Part-Time-Entry-Level-IT-Computer-Network-Technician-41573a47fac15ee3?fccid=545422f7345c2605&vjs=3	New York Geek Girls, Inc.	Teaneck, NJ 07666	There will be some onsite work in Manhattan and North Jersey with our more experienced techs. You will have the opportunity to shadow our more experienced techs...
Data Analyst	https://www.indeed.com/company/gravity-technologies-inc/jobs/Data-Analyst-a95904962407f2c7?fccid=0595f4ee4bcaa686&vjs=3	Gravity Technologies inc	Edison, NJ	Understand and review various source specification documents and define data derivation and mapping rules for extracting data from various data sources....
Software Development Internship	https://www.indeed.com/rc/clk?jk=d43764deb7f17c0e&fccid=ff66ec5c100e482e&vjs=3	Financial Sciences Corporation	Jersey City, NJ	Applicants must have completed advanced courses in computer science and web computing technologies. Internship positions learning and working on J2EE based...
Software Engineer (Quantitative) Intern	https://www.indeed.com/rc/clk?jk=31a797ea47fa819f&fccid=d3be4e3e90641dd8&vjs=3	Bachi. Tech	Hoboken, NJ 07030	Experience with scalable and/or latency-sensitive software architecture. As a quantitative software engineer, you need to:....
Data Scientist, Intern	https://www.indeed.com/rc/clk?jk=380358fc71a8d615&fccid=88f5eba43de70e76&vjs=3	Conduent	Florham Park, NJ	Data Analytics Intern. Use image/text mining AI technique to extract data from data sources. Establish a data pipe line for big data analytics in Azure...
