job_title	post_url	company	location	summary
EXPERIENCED Cable line maint. tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CEfWlDcbQ_2d6h38S7hXnJpxYF45KU0gaNae_kYgZ7QGNq3KCOMQuNOoumE5VS4Xp5oGfp7Tj7VJlj5SrFpKi3vOYGmL1SfPebvLOkNgsqkMe4Dbr5V3JPYYB5ocyNUibf5-TOaeD4sw-dHlbe-pC-ExqYJJQi7Tzv1QghAA7goVAT8lOHjG2Vum-uID8qZb3YmrfQnoNQBMmCFnOwS2IPCGskWONxZRVGUWf2VNv6jRUzVsmaod0cVsqbIyga5aNqvb7DYLMQ4tvAkSUFgXRZdBCJ7JynHynklWbINERcrdXA1f5yUnHD8N6T2NGyCQwHyCVMg3MRMgBMNRgSAYZrrEkiAiWPxu35C3EHK0NGpXwOoVZggJuTCTJBTF0o7UuFgU1hcagoo_smCwyydprJkpx7_LfuhcC-Wv3azhGL1u7dRqwt2bvjYpwbGVOzOlYb-BvPF15WL-iVnhVjnLYQ0lhodcyHHhu1P8lpDTHNmf55fu8xux3ootMp_mqhE9IzkQjj85TZkA==&vjs=3&p=1&fvj=1	DEEP SOUTH COMMUNICATIONS LLC.	Mena, AR	Seeking a lineman with experience in aerial strand and fiber construction. Must be able to work from bucket, hooks, or ladders. Must be able to work both...
Corrosion Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Af23yx9wswZSZJ9bSC6MlBmLn6SWesyr7jY6jYMWwe0-NkmydHu4vo800j7q7g1qkLmpsrKfI-HH_540lrbXFs2fPTsCFUfQlXnpN3hJFc1ljfgrhY1t_HvnszLERDA625S-QHCNRxzRm3e4sOhPc2OZ9F3_ZHnxfpYfC1Zy1enEDz81feruH7DMvrw2U3IaAUGKVe1GUV_mvMYW1n0mOcbuXrkjltAn6izdc0at0hbfYmzsyvXDyaC2qVYlKrYtZixTJGvuDOm7VnhoU3nJzM_NXoU2EuchHDx2Cl741Oo9adli7CTUJwC5oskg6ysa35uiEOt1b-hbuGLruPgChHvEALc5lw2P1LiJ69zusyTs8GYTYvhYppd7iH90qAlWbp7F5zkZxBK30W-owq3bIIWVkTS-gcXdpJ2SmLzClHIxnM630YgWOuP44rCGp5X9M17klgWhEPakP3n23jMyn-gFBgVf7AEUg=&vjs=3&p=2&fvj=0	Trinity Industries	Jonesboro, AR 72402	TrinityRail Maintenance Services is searching for a Corrosion Tech, in our Jonesboro, AR office. As a member of the Production Inspection team at Trinity, you...
Systems Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B90Du1TAJAg0_WJT6OJnNlk8axiB_EF6l4p8hzmJkL4-U90EjvcLiERgx3jsbg5NxIU8zpuppq7c2wIKlCi9KC9eKzwlpXAZAAxLdP7uZbzXQZtcfhaJtraPfPkC6dxh3BapI-a9IUhj_-HaltMJLId-GsI1kXdyHhdm4kXpSYXSZFZ-wfOMU7cwsJptRj-zTX06nJRE-M8Qj2roO85L-JRNE0u62Jr4moqAt6ChLJbeYkkd6sh9D5vzzewAIAyCSw-OUb8aVtBc9JQkBZclS6oY-f7zQrLnCrlegbORCEnTMJUmNct4_Eh0M-LaSVqvSq2loeJWV7rOroMB19W8IxtYIZDEXKS0gTGyo_PGm4_pLcGghuEciEM5IwF9S-u5e1YTqttL5TorxXpbu8wE8Uh5nTTMN7MMAVdpy2RAT9qTOG5xhkPyHvHKGEJ_SufnE1tdxR57XjjvFZHdtxQFQouQIAMNuFUq-ioW_AIgs9xw==&vjs=3&p=3&fvj=1	Compsys Inc.	North Little Rock, AR 72113	Implement and maintain a variety of computer, server, and software systems for various clients. Advanced troubleshooting of various hardware and software...
Entry Level Software Developer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ChdE_-3s9UeG5xYsqO3th9AddXeBq2OieSfAM8evhI-OREm-Hd2JiccH-YSnwQ5JVtNT6wGm_QWkOKnWdpkBGWMKJ22N8mzumhBqBplc3ww_7Zt1QlndDKbjwopsUZqLvaRiBdzavKiFRtJzaQm5OqIrHjV9kGkJ0z_pRqH0EFviWizKAQeP77pEVdr14sEkEtax2ZxEcoulc_C0MucMG-ik8PxckoALo1Zi4OOML_ZNELdc5paIt2vUkLjH9uh44ErMXXy_ub1D6I_SG18iVPDR3YOJBqcC44TJoXT5Diz3SAhlMEMfYPi5LTSmlkApr57yJnMweTTkYiaL-iVZjYYAm36xKT6hkHtyDtcSfTZ2kwPsRpZz7Xf51-Elz_aQ-kXCeEIUdeBcWyfT0BA4LD-zHXuK97aBnoZZk4VgtMkbb1u8H_3BsBhyLsRbD0CDuvxSEi4pXFRQg-mdZAT-F8_TFmSi-MOA_1EfuNgHDFe9FNkhohMWESXCGWhqz2nil82LxF3A12lQ==&vjs=3&p=4&fvj=0	Smoothstack Inc.	United States	Junior Software Engineer / Entry-Level Software Developer. Computer Science, Engineering, Statistics, Math or Economics or equivalent training or course work...
HVAC Technician	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BeoZBnRlsmhh33DGcn95sQoPTcZMbKGlZocGkagA04bLzBH1HqRFd-Ecgv65h2Ld4rwocxO4jetWSTZwh0s1gbHpjyrtF5qrtN-winUquIryHP4cJID8oCTw63YzhrtjhwkDwOKHVeLdAzaezPZc2th0UvcsEy4umDnHeE2l98Zw8_x-gtvum09N36s6jCKTLhtb7bX8yCkLFwS8MGYJSB6eIZ-oJAWottuaFKwySSOyrtlXOnENamxSWKzUa_4SzbFJKXmXF08u2sf5CT9PyJr7enx8AzedfYoAJsDTewPLoi-bFouzI7wgIBv6DJc1z3Nve_5eRmKWAP7-p0fA-OGNSgQ4vKWY8R_Zvo40yEUIJ2W5_kOwhwPjo96jo5A40VjysrKsrx90wyH_m8zP7dw1dSRpqdjEzx0PZfIqLWuKA54EOox351_TeAH9igNnndimuZama8AAhhJi_-tU_d70bStdmJvcPOqG9m5JEEGMLSTQ3gY5Wt&vjs=3&p=5&fvj=1	SCPT/Local 155	El Dorado, AR	Multiple companies looking for hvac service techs and installers. For Local 155 in Little Rock*....
Information Technology Technician	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CUy8BMbl3eNUQatw7a3bgkRED4rU9rFAEiUluuCeJwVqbsl707nViakYYZFPHrbanSvOip-dfdwGiS8L4m9r_0ms2Cj7weTxi6UShie6uVAJZeTdzGMbgoOY4CqI-kYq5nXiBiiP5mvTGURUGQf-iGpKXtZ-3YBP7dVHulcSsVjdr6fZ85PYrrCcBT5ZLq07TRQqf-IysA-yTYDOYOvr_NFeK-_SDDJfy_SGWoK6-wCFpMyPeNyG4fqK1FpiVunb0h434Bq9DIzGBjwIcu9NOV4ors4Ntv8glY_HNRg53z25c_nDS9ToKi43n1ahDl69TN3f4GyZC-v5ezBMTDJKjPJNspUFrhMC-lHpHEnFKrZhjn5zm9Wg_dX2TpoUmMThnmI_V8Od7vLZJNYeV9OCN4EpYfuCcJTtw5uNJWt3PTZAhf--0NZAPMrK1NqXnmnyY38Oeh5k6OtP8LAOXMEfsfDT-Kr8A6V9YQER9IKisCEwRUtzRLdrAmVZSIkWY0wJhggJRYS-IJSQ==&vjs=3&p=6&fvj=1	Southwest Arkansas Electric Cooperative Corp	Texarkana, AR 71854	Administer computer software training for employees. Assist in maintaining the cooperative’s engineering data information files for NISC, CRC, and GIS....
General Laborer/Lawn Tech - No Experience Needed	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CVVV0IX9dPTosrRX7l6FIpkidn33BCp84KxY0maRrBMa_-bh4kuj11Dx4-umN4r88_xOBIHJEUkt8KkEizbAVJIIvzweYCw4o6WQwHS4B213eGfb_z95pNBgxMcxCYOQ3tIb2beMrphp-mmePch-wMcFG7JRzlRGa_Yjgwl8ijlKHisX7fnPRMJTGmKPFR6A72fGiscqmZP_W-3bn4j19Sdr5kJojazKOSJr2RmNDAl5dN8cKyT7iqj9oBZGV2v2-l2EtCorDdO8WObjPyLqjrdPmBkS5wbzf5CoiSprx4Y011Y3Y0wfsj1cVrgmmmhoov4dNCH1M1o9UJTSmWwrFqFfWWzFcMob5Va-r8Li7XKJEJBbnkPeM28qjSUHUnvHW-PnHHx4n8BIZL0hxCEjAoQA6zNwofEy3VOZi2ib54GXHuWNCxOI1K6AR-h8rvTzDgw8VPGCMIVKd9mFQKGBAyhYZHH5WUpd5XLZ7STD1a6xCj3Q4FyYe4&vjs=3&p=7&fvj=1	TruGreen	Rogers, AR 72756	TruGreen® is America’s #1 lawn care company, serving more than 1.7 million residential and commercial customers across the United States and Canada with lawn,...
Waste Water Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Af23yx9wswZSZJ9bSC6MlBmLn6SWesyr7jY6jYMWwe0-NkmydHu4vo800j7q7g1qn74Grn3_uswx0ibGZTEDz5bmkpg4RPSPhjy4Xs-U2ffolHmbzyuEss0TiSkHqtiALVG9SzCrQ-1pBwB2Mm_-t2J6vKiX9e8PoqHWwARFjuUQQpMcumsyKE6bmNhHBBKmjezWqP6K83L7VpXVa07osSJInR5vYzDK_iLxLysdIwXre1gYhG_hSZlHt0KXbdy_61aK36ZCmu74HIBeT8p1LWjCFyor_J3VIVqXpKrgIjKpnVtnAzi3oi5CM-5FQn5H4pCelbdK6GLoCCRwaEKaryKyKc7lasJ1f8VrIPmNAM4-__6iRJWafxCF8SuccXJZAAZ4VBw-0LRYckwCP48-DCEJWIj18q6KhnDYWouj-YL_9F_k7ZxUhtyA-75fgLRQhQ0vh9JBRGDLlCUITMEj2S0jITeM__BrQ=&vjs=3&p=8&fvj=0	Trinity Industries	Jonesboro, AR 72402	TrinityRail Maintenance Services is searching for a Waste Water Tech in our Jonesboro, AR office. In this role, you will maintain the wastewater lab and...
Information Technology Support Specialist	https://www.indeed.com/rc/clk?jk=07f6d4c6d39c5120&fccid=cc5f3a7d808cf0a9&vjs=3	United States District Court	Fort Smith, AR	Announcement Number: 19-USDC-02 Court: U.S. District Court Western District of Arkansas City, State: Fort Smith, AR Court Website: https://www.arwd.uscourts...
Engineering Academy	https://www.indeed.com/rc/clk?jk=33bab9e0a618c92f&fccid=6d492442c932d27f&vjs=3	Springdale Public Schools	Springdale, AR	Job Descriptions are included in our District Personnel Policies which are posted on our website here. RESPONSIBILITIES: EXPERIENCE: QUALIFICATIONS: Arkansas...
Data Entry Clerk	https://www.indeed.com/company/Explore-Scientific/jobs/Data-Entry-Clerk-b2a71197614a26a0?fccid=baeaf0b01b24c8c8&vjs=3	Explore Scientific	Springdale, AR 72762	Data Entry Clerk - Applicants must be organized, have attention to detail, and be able to work independently in a fast paced environment....
Director of Information Technology	https://www.indeed.com/company/SOUTH-ARKANSAS-REGIONAL-HEALTH-CENTER/jobs/Director-Information-Technology-fac7d0dc99c08188?fccid=c032cded643c3380&vjs=3	SOUTH ARKANSAS REGIONAL HEALTH CENTER	El Dorado, AR	Must have college degree in MIS plus 2 years experience in Windows, Exchange, virtual servers and computer systems hardware and software installation/support....
Customer Service Agent: Ticketing/Gate Service Agent (Ready...	https://www.indeed.com/rc/clk?jk=8d972231200fa69a&fccid=af0caae05772d1fa&vjs=3	Delta Air Lines	Little Rock, AR 72202 (Downtown area)	Possess entry-level computer skills. The ticketing process requires the use of computers and agents are responsible for all aspects of the ticketing process -...
Information Systems Online Support Clerk	https://www.indeed.com/company/Arkansas-Democrat-Gazette/jobs/Information-System-Online-Support-Clerk-84c8dcbc9e677857?fccid=7fd764cc596f4cd5&vjs=3	Arkansas Democrat-Gazette	Little Rock, AR 72201 (Downtown area)	The Circulation Department at the Arkansas Democrat-Gazette has an opening for an Information Systems Online Support Clerk....
Computer Programmer	https://www.indeed.com/company/Rainey-Electronics/jobs/Computer-Programmer-84834c53fc03b35e?fccid=f4800d0caea1e5f5&vjs=3	Rainey Electronics, Inc.	Little Rock, AR 72210	And develop video software for large indoor/outdoor video screens. Rainey Electronics, Inc....
INFORMATION TECHNOLOGY TECHNICIAN	https://www.indeed.com/company/Arkansas-Network-Experts,-LLC/jobs/Information-Technology-Technician-88f9658ee0fdfe71?fccid=ef8df367e9a40940&vjs=3	Arkansas Network Experts, LLC	Benton, AR 72015	This position reports to the Information Technology Support Manager and is responsible for assisting the IT Department with the setup and installation of new...
Crew	https://www.indeed.com/rc/clk?jk=eacda243577c41a8&fccid=c5b88685ea57e539&vjs=3	AMC Theatres	Batesville, AR 72501	AMC strictly prohibits and does not tolerate discrimination and will provide equal employment opportunities to all applicants without regard to an applicant's...
Computer Support Technician	https://www.indeed.com/rc/clk?jk=8457234b6d857ea2&fccid=cf7d12d0ad8e78e4&vjs=3	Department of Veterans Affairs	Little Rock, AR	Summary The Computer Support Technician is responsible for a wide range of activities related to computer support such as maintaining, analyzing,...
NDT Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Af23yx9wswZSZJ9bSC6MlBmLn6SWesyr7jY6jYMWwe0-NkmydHu4vo800j7q7g1qm_E6huhjNojUqrGIlQFnUNGj0PrKtYX7BmGO-fZhY538EN5RZUZaz6I8bYceevVP4gttSp8NKSDPhWQfFxSi7t-K8D3RtiNpZ0bylSs1wJtZg3EZIBpneYSyEEa491yuX1YAClsjWGz28c7AYiw6bKdKMRGr6_fAFBjDclrH2dsyP60PueiLrJkybHe7vn3pGxDGffFdzytR0k6NyykZhFnt6QxVEMYrF8xDiux-7yy1ItoheahojuoBA4e0fTn2D2y1u18BsGnjsTC9y8ZQaF5lunxnRcZinp1WTOnPvY8b0981_-QEnUVRZuyHKntji3R8PqAv9F-9gtovJzTtqi77JYhdSG1rdUJZt_bX6_QLkEpeN2EqgyvfZwDAlydNeERcL3QAwz073Y9r1XDQS2bOH2ZRyeCgY=&vjs=3&p=9&fvj=0	Trinity Industries	Jonesboro, AR 72402	Description TrinityRail Maintenance Services is searching for a NDT Technician in our Jonesboro, Arkansas facility. In this role, you will be responsible...
Part Time - Weekend Filter Change Out Worker in Pine Bluff,...	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B6xwhrJ9pZOSiotejYPhwNnwyticOuueDFVbzGFWXI711AIti44lNdGkN0zAF9J7BJ4B79yvxQP5ZdLRcIuRQiBp539RXiTnNTRpSXjvy29pkDHC-FZVAt_JPabEMMu1Ak3BfVGBRZJ9vU6_-UnsEQx0POVLklNGteLdSnPaXls6JwJehRPBqnxQf8uQHQM0KpSxnidrSLsNZdjjbqCxal-QBjDIZjhIxJ6kxn2BlG857ZO346f7NKOlL0CtGjkIxYWbBz2I-It8rbBsMOFX-R493A9vBe8_0Z2riLFzRw_cZxPittkZ_0fBqsy9ZrC110TWDd1H-RpMxa_tG57KNMLzuI8hRzWlmzbQaYNvy_smzmIXPa4Jokl3_RomOQetQQIOU2XdmhjPh81vhen0no6sn9G6D7vWEEjfwcGic0ZJpUCJ02fnHU3PI4jZQCEHUvvLvVnf-GZ0oF5i_kDvEfce2IHRKoQ12XCQJ3pBL55tLGR6Czz-Fs10O8umltR2ycFE2_3aNNRD33-3BKB46o_J5J0xkTOMMbyaCqunG-6Q==&vjs=3&p=1&fvj=1	Jack T. Carter Company, Inc.	Arkadelphia, AR	Part-time filter change-out tech needed to work weekends in the Pine Bluff AR area. No experience required....
Career Valve Tech - Coatings Department	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Af23yx9wswZSZJ9bSC6MlBmLn6SWesyr7jY6jYMWwe0-NkmydHu4vo800j7q7g1qlfXOgQMRTm07Ghg8pfvb1LRQug5LBP7p0hIOyI8Vz7HXleA0M-Bzd1ssdlqz0XF7n0rIldtFuH6YQjGX-hcSFlhRoKCaEQFSveKnasMkEq2wDoDl-nzVoAiJa7dwl1P2_LUW2Vri117sqhBCYSZw7Rxsu06s-V7Sp4VlE3X9HQOByM21WuXXsIXeC11GOl5qItPdm3fnjv6UgN1qylvyyLYqxfyEKy5u5ym06189gL2cPi-BHWc9xMKqNPIDahm3ErEK1QkRCUuIuMpLmkQ2dAMr5luaCFYbsJpuDVSOsG0TqYm-npMXSIve4DKd-bKWAww-SKMiQ3ogn5oxa-oURoj3QEeApByfCtQdpQC_ya4T89N8zLsd9A_pX7x5LZzaQECNIrxm2PwfOZTfsT62NuNRuJVn9N4J0=&vjs=3&p=2&fvj=0	Trinity Industries	Jonesboro, AR 72402	In this role, the Mechanical Valve Tech assembles fabricated parts to relatively large or heavy subassemblies or complete units....
Lead Valve Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Af23yx9wswZSZJ9bSC6MlBmLn6SWesyr7jY6jYMWwe0-NkmydHu4vo800j7q7g1qkLmpsrKfI-HA6u2Op-eSVxdUz0Ns2hDpxMr3pRsN46EivNKAAyGhFqWLjhcgSETUggE1gTRR7DEdKsLSviBHKVlMioG84mGOYcftvebM1xX3czzWEurZgRuLFfPIIYKuifwjB8oJmWjxkhdgoBKOmAVsE8L_AWuNeKaWcaiFnN4PK_DknQquakW122sQhO7t_rTu9oEXoFPH2Dm3Ejlr1fB20erYnLjzLumxJDuqbTkXVXjr2-IUcNzmiqE6BNAbNHvllkWKO5eHbCTiCdryvCTRDLt21cdNNOzYqwvh9k2mKlJ3oVAHzp7uUV7zXWOnvcW-UghRKHWFMdkkCkMBfZWXVCN3tAAad7NLa1Cn_oQkZFbjh78kMxskaqW6gARD5q0KlPD2glg6aqQcB69mLjA1FOOiU9Uoo=&vjs=3&p=3&fvj=0	Trinity Industries	Jonesboro, AR 72402	In this role, the Lead Valve Tech assembles mechanical units, fabricated parts/components subassemblies, assemblies or complete units using hand tools, power...
Client Project Specialist	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ANvIRDhhcQ52D9LfQDZmZETtcda9de4WXL52zvcyhw1-BdZRtWxJcFc9hBhwJL8uzDdxhnAXy1fBJNrK-JICdMo6O3o4enKcLw7_qheMnnj3TwCsI1SP_qGSzPcCMWzBz3IAc5EmimDl1mBqmC_6m2PqqS-hUHl_-6IaRY8M26G_HHlWYMCC2TTPFZ8noM4QZEqaJEq9FjSkL-iBrY8SUeY8Pj5ZM5ChgXfJEospCM8p-CxrwJkGmnmoXLGsn0zeRmPphvGHKu18JkPREqnZpulOhmSoSO_bpEyKURhUd8QIZ2Lv7xXCQ7LtgzAH5uSjTef01_fEFNKVbRhHOhiMpGhtYp7lwWMqE7TPtuwIpbMAADsLONrPhnpztwV50EPspctK676Az4uDKDYXXI6TFj1rWGRBGtqG-kyDPqotG9Bb3ggvU5TC7Wu1u-3x447Eu67AYTd5PtMVd2QSG5ejksqDjUskBmOzkcSTfysg7PjtZCiTBN3-QqiDOYOeiPd-o=&vjs=3&p=4&fvj=1	3E Software, Inc	Springdale, AR 72764	Moderate level of software and technical comprehension. 3E Software is a fast growing Fintech (Financial Technology) company based in Northwest Arkansas....
VP of Software Engineering ($200K/year) - Remote Work	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bp-pWyh_yd7-BMq_HjiKF8q-wDEEHI6K3EhZcTze0zEuOS-FELOn7dFNYgk6IjSOLqQUsJw29bSBgjQNLCrQxRXy7EqYXjVSeQIX3kB6gb_tiD6aB-WPu95zPKI60MqJc91Pv8lGVq8CP9YIOWz6KuhFoOgMiTzuOKJbcJwh-_7tS-lmXAnjvxe0Yr9KJPZKGJUDkSV0mGS4S8X3qPRylFfEaKWY7w86mnC5n0wjsViBwch0EUnKgztyu0jtIgVfXGTX-oYDrzNMb_ZL3SsZkRg7saupWnBQFoo1VonOQdeBsGFuGa1CkIL0vsLT4PCBEoFky68KmX-SG0GG2oPZg8zmQ8nLjxTiMFQbiy2AOm1eEKQyZLV7hg5_jauleUVu3q3jp-yMICtKvdXM9WwHOQ7hA-OplCy8d9pkbg6IonjpvCApyxLx-waKVPQ1xz8wzyqnEsoO-WxocvGAwXwiyqXT9d_mPWZ7rC9l9jTwrilagp_Q-j8ehxTft2YOgxjmK3df59SRRaI0GS_IT8CyNFKDYszg3r87PusCI95EsXuw==&vjs=3&p=5&fvj=1	Crossover	Little Rock, AR	The VP of Engineering will manage a team of 5-15 Software Engineering Managers and ensure the team solves their challenging software problems....
Per Diem Staffing - Education Sector	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CCqJbCncxRX95j8ihKyniYGOQBaBmmijwiWh9SCBuL2FBFvnfSrZ44gt_RO6DasCBlwTZxpgY-630lMknRR0VYDQ5I-jEvn13A1IbI4x-bJK-zrZ2T-ZK6lJ31OjxzIMHJQt3AdG9z1JxYN-1eEbX-tr8ehnUPukAP1zo2vmZj3Gq30vlptpRtJnXfM_YNhDRJyWinfbkHph4bL2QZRQZcD4DXstqHFvViPbj9SubfL79KjU-lO3BufYglWp2hC59CnkN8nFNoumKiFqLclTACl2YjF1v-ODryMMiM5MJyjKlk8lN1iw8zcgLReyAOO8kyt27FnJg3OixYUUP-AZ7UHKrVQtUjN7qNkqtCpkPCOKQd6HLOmOXn05pRxVDQl6EJSlTh98J6Bz5BBt04LX4E20ngiaRr5d38x2pGGPmHn05TpguxJD8qsEjD7XOgAVJ9Gm9R0ehs7V3TXdRc-DTtcX2jnBysNh7NznWN2TBFyINOmcIr0YuD3yIoIXFm3SZVIF_Ay5Q8Ug==&vjs=3&p=6&fvj=1	uExamS	Mena, AR	For this assignment, you are required to be present at a professional test center, sit with the test taker, and only read the content out loud to them, verbatim...
Carbon Layup Tech. - Bicycle Builder	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdueA6xql-anwvAcuBtwF31ukT8L0VhH5pN8tsuKZh_IxPGcLHDPPetaawPa6JWBuCBaFW6hgAOJIJNdfKp1-0EkTlY2zrTpfviiLJvhfYB2sVjLjDxRbu16yQZzqr-OuiBYjhvIWswFQN1oUCxGPNdUWTWe6lZ4NR4lH0l7HY-zDm_-cAFLOM2qvnv4ssxuWNRIlgmD-MaukOqQ_2DRFpItqy2dvAuuEVJzaZO1-Vpbpw60PrLYnUnTcU8qNL8XTwOoLFfvpcOTJmLopy0IFvYGHN_QwFJB33I3_5cainwiwvj-e8aC1cS7WisLFU3MNigelcLFuYJZtFIb52yYtLEYvDLTZFK7QJKnTwb1vf5ryR9QzKvIBzLrCnASS2QCsjDwLyfbERGaN-BmxxhvQ4yhljnHIsAuqjToC9CTIh48zmb_16cyeorsIGub31wTnlJ75iJtF1BbXGetCEcmDNQgLznQGUO8IXv8Z6nV3ekpKG_LWn8C4uHGmUcOIGk0xrxVleJyLX_Q==&vjs=3&p=7&fvj=1	HIA Velo (Allied Cycle Works)	Little Rock, AR	- Building high performance carbon fiber bicycles - Do you love a challenge, the odds stacked against you? - Tired of your work not standing for anything? ...
Computer Technician	https://www.indeed.com/rc/clk?jk=6880e83d237c5191&fccid=6d492442c932d27f&vjs=3	Springdale Public Schools	Springdale, AR	District Computer Support Technician. Ensure all tickets are updated with accurate information. Techs are responsible for fielding district Desktop Support...
Direct Sales/ IT TECH	https://www.indeed.com/company/Arkansas-Carports/jobs/Direct-Sales-35cb89050e735108?fccid=2c355cc0c86597d2&vjs=3	Arkansas Carports	London, AR 72847	Knowledge of pre-engineered metal buildings or some facet of the steel building industry. A proven, documented, successful sales track record, the ability to...
Math/ Engineering Academy 1.0 FTE	https://www.indeed.com/rc/clk?jk=0382f7ca10aea7b6&fccid=6d492442c932d27f&vjs=3	Springdale Public Schools	Springdale, AR	Job Descriptions are included in our District Personnel Policies which are posted on our website here. RESPONSIBILITIES: EXPERIENCE: QUALIFICATIONS: Arkansas...
Student, Intern- Engineering	https://www.indeed.com/rc/clk?jk=ed492fcf58027545&fccid=4ba02d8aeaa3e74a&vjs=3	Entergy	El Dorado, AR 71730	Conducts data analysis. Assignments are made for specific tasks based on the needs of the department, including data analysis, general engineering tasks,...
Intern - Software Development	https://www.indeed.com/rc/clk?jk=4584b35a1bcf463d&fccid=3221a0a36b40fb9f&vjs=3	Toshiba Global Commerce Solutions, Inc.	Bentonville, AR	Intern - Software Development. Experience developing software in a linux environment. Software development including web, database, and native platforms....
Software Developer	https://www.indeed.com/rc/clk?jk=4738fbaf86e428ac&fccid=f7a2d74c138f20b9&vjs=3	Pearlsoft Solutions	Little Rock, AR 72212 (River Mountain area)	Requires Masters in Computer Science, Engineering, or related and 1 year experience OR Bachelors in Computer Science, Engineering, or related and 5 years...
Information Security Analyst (Data Security & Investigations...	https://www.indeed.com/rc/clk?jk=3a7fa2aa4a392240&fccid=4ba02d8aeaa3e74a&vjs=3	Entergy	Little Rock, AR	Experience in related data security and investigations. Support incident response and data breach management, as directed....
Entry Level Positions at Rapidly Growing Tech Startup	https://www.indeed.com/rc/clk?jk=a14b65a40217e8b9&fccid=75ccaccd94aea9ec&vjs=3	Apptegy	Little Rock, AR 72201 (Downtown area)	All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, gender...
Data Scientist Intern	https://www.indeed.com/rc/clk?jk=441ab9924c8d0b97&fccid=a131b75d087cbeb0&vjs=3	First Orion	Little Rock, AR	First Orion is seeking a talented Data Scientist Intern to join a leading mobile software vendor in the Data Solutions Group....
Building Tech Support	https://www.indeed.com/rc/clk?jk=d16a21af6e74908e&fccid=769b16c6056ae2fc&vjs=3	Gravette School District	Gravette, AR 72736	Installs and maintain computer operating systems, application software, and related computer equipment. Extensive knowledge of computer hardware and software...
Tech Director (FT)	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D1JaBXpmXQIWR3lB6kEPFYj5PqvCAEJ6LX_dg6Y9KjUl4nAfhCHldM2ipMugFnxJy25mlsjtOa0vLKHO1bupNDlT9Ty6BatxyFQAxVevUQw8t3J6h6mzoVZIMvfauWudpnIdeRnUl7nZZ0onX1hQFYnQ5wTE0hyDJ7GKTI0YTuu5UdANCRT60mZ3JIbCEByZHOmexTxlXYhbzGe-ffToQkBrA6Em28yfDb0h9HFUORFLgSaZXGTlMXhFzD8aLmBn8GsLHY_04zuGqPE74NUyR6OF-yLLEIRTOoKt4OVlJgmRxKx9f0vfRv4Q-KppyKuf3M4CeHwf18jy1zB24FDKB1xulBgZ-FrZa1rO0A_WSwShLzeki3clsKvYxb3-CxT7qJ3U-t9urt7s-VdMu8hYGP-Mm8oR3I6cdwkPb2hsl6zDFVegNwtewaSuAsoRCZ2bh3K7LgNCyGpk8EILh0zQKh&vjs=3&p=8&fvj=0	avad3 Event Production	Lowell, AR	Apple Computer Maintenance. Technical Drawing Software such as AutoCAD/Vectorworks. The Tech Director will be responsible for engineering shows and completing...
Corrosion Tech	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Af23yx9wswZSZJ9bSC6MlBmLn6SWesyr7jY6jYMWwe0-NkmydHu4vo800j7q7g1qkfxKGHXRZzy8bBpURp7YfvNlPAGmyJ2vgE2RJdoed3kELNIrHDGyKuZ0pc41St76b-fBU4iUyV3GhuxTCwQOxxI_o2wCcowfuw_4NJwmss7Va67CpnZMgcb5iO87P6uFbHB1NQFgK6Ge_M90ch1L71qs4Ge-uTFRPDJceF0Jms8W6BszH4xQYgEHLMBJCqX4RCXdekS4VgpqC86CBqD16pDmWC2-Z-YtuzRoEvHX958o-WistPHUukYsaq71hBY_N4GS1P1RKBR-XzPiEh6nyHbyfbFy2VSwNq0F0X-nkNnsT85CyoeX0CfUEzcQPbzjHZwGhjbL9FpAI4W1gS9EAa8cFTdIpr6RdIP0-1Oru7CGKJtcs3F3-DVr05U_9G_nrOMbWyc0Cq-ymdF-WNh6dwB82wYVwCj08=&vjs=3&p=9&fvj=0	Trinity Industries	Jonesboro, AR 72402	TrinityRail Maintenance Services is searching for a Corrosion Tech, in our Jonesboro, AR office. As a member of the Production Inspection team at Trinity, you...
