job_title	post_url	company	location	summary
Certified Nursing Aide - $500 sign-on bonus!!	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D9edsGDEo-dmIZuPj-ikTbrQtRxbboG-cx3oj4MfcR5p_nLMdUxL8q678bcVMs2854E4h_veMGdn-0tZ0FAu7JJGPTzEj22Rg4KUSxOv8f3KpkIQrDdFZP9jy4IDfkrkcw7SkGEA4x3LJ2eJBIIWQe8z1GJr5JND4FiOartUp9dSHD94k_5ARNEe8A-xdqncjuEGQoQfrZlVXhzFK5GVc0f8PJT_9ONyxdEHpZo-YPOoV6LHyLirZqFa5cpavNGUEcOkkXzzXEj22OVyA4pSzo4ej-lvJA4ZB7463YdLLEqaTsKdFCIlupjikda-Fsi4VykMJDKnm3JR3AOEkm4k5n2ppBGGxTAg8HhAuWdvSGJrcs4OSn25x1WrAO17rAw00273kB2UfJE73HxUYj4k_U638SbA69JuRJ9ZWI9ezDflfgpGav1EiG_8TF3AJTqldT0778kItOJY7gcDaTsOuaKuudG56LNEfbOUwxegPq1gLPlU23Q-7Z9-dvdZCrQUgTyrZ4J1pWCVp4wQBuPUmu&vjs=3&p=6&fvj=1	Richmond Healthcare and Rehabilitation Center	Richmond, KS 66080	Applications available at the center or call Ashley or Crystal at 785-835-6135 for more information. Richmond Healthcare and Rehabilitation in Richmond, KS is...
Kids ESL Online Instructor	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHAk1X7Sp5H67eWjO6udkCZK0-N1znB0Qi-c2eOFCLT4LLuhe7F5X4xdzPNL39soVetmrE9c9JzoWXRANySUbX-BsdgpffDUvWHg1bZJ46o7_y32PgAcMHPng5i8Anuw_YQ8GjUJRhcqLxx1ySZHwRDk9JmeqBRI1s8FHZNb9N3Ff81d8JcJsMesvx3CH5OWYBjndUMYk-xGWPrB9fQ1fgm_HnBS7VepKF8L95oFJ431fVSS2Uw5Ve7zfD_LvwqyMwGSqCKPT-3Dxf9uhlQpcb6knXhMviVVC3oL33nNcCDSC7SkaoNN2_h3NMsyJIOqu8T0ju-PicTaL9FguH4PXZVgH9AqtDr66B8yEl1ndFqgA09NR4FCLyplbdlIJfFzk9BkP2RHM2GO6CgWVga0nz0I9lqDbNuGic_Gutg6MCRyQbWsTsQBv8&vjs=3&p=1&fvj=0	EF: Education First	Girard, KS 66743	Teach Online and Work from home Change lives Futures are brighter when kids in China learn English Choose your schedule Teach first class in as soon as 2...
Storage Engineer - Federal Clients	https://www.indeed.com/rc/clk?jk=ee14dd3adb957d40&fccid=95fa2b94b684ec6b&vjs=3	Cerner Corporation	Kansas City, KS	Bachelor’s degree in CIS, MIS, Information Systems, Computer Science, Engineering or related field, or equivalent work experience....
Mgr, Clin Data Mgmt	https://www.indeed.com/rc/clk?jk=1d7e664ddd730892&fccid=6b7a1dfe07e7f037&vjs=3	IQVIA	Overland Park, KS	Data Management Function. Design and set-up, validation definition and programming, Data Management Plan and database deliverables to internal....
Lead Software Engineer - JAVA	https://www.indeed.com/rc/clk?jk=9c5965d738ca8b71&fccid=65c87b56269226f5&vjs=3	FanThreeSixty	Kansas City, KS	Bachelor’s degree in computer science, CIS or computer engineerin required. Mentor and provide technical leadership for Software Engineers....
Business Analyst	https://www.indeed.com/rc/clk?jk=c926aacb43f4b312&fccid=d7d9a8241ba2f3ec&vjs=3	Cargill	Wichita, KS 67202	Job Information Technology. Other relevant information to the position. Provides input to support the “go live” and “post go live” activities, including...
Geo-Data Scientist	https://www.indeed.com/rc/clk?jk=df5d16e82c86e57f&fccid=a5d6553914fb729e&vjs=3	iCPRs	Kansas	Experience developing data infrastructure and tools and familiarity with large-scale data processing technologies....
Supervisory Data Monitor	https://www.indeed.com/rc/clk?jk=d7b92693b84ad09a&fccid=8a813d7674dea751&vjs=3	Perspecta	Fort Riley, KS 66442	Experience with Microsoft Office and data entry. The position requires frequent use of a computer. Performs quality assurance of work processed by subordinate...
Statistical Analyst	https://www.indeed.com/rc/clk?jk=35dd0771f1f97946&fccid=42617d9556ba22c4&vjs=3	Ascend Learning	Leawood, KS	Experience using SAS programming language, or other programming tools (e.g., R, Python) is required, although SAS is strongly preferred....
Business Operations Intern	https://www.indeed.com/rc/clk?jk=71e333724cdd85ec&fccid=d31c26f816e76796&vjs=3	SelectQuote Insurance Services	Overland Park, KS	Find us online for more information:. High level of attention to detail while providing accurate data aligned with departmental standards....
Adjunct Instructor - Course Developer for CIS/CYBER Courses	https://www.indeed.com/rc/clk?jk=0573dc6601b9a5c4&fccid=508884f82a0a934f&vjs=3	Friends University	Wichita, KS 67213 (McCormick area)	Computer Programming (C, C++, C#, Java, Python, Ruby); Bachelor's Degree in Cyber Security, Computer Science, Computer Engineering, CIS (or equivalent)....
Document Imaging Tech II	https://www.indeed.com/rc/clk?jk=9c3f1f1400592516&fccid=5fae33df2800bd80&vjs=3	MidAmerica Supply Chain	Shawnee, KS	The Document Imaging Tech II is responsible for efficiently and accurately prepping and/or indexing and quality checking documents from single or multiple...
Manufacturing Administrator	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CwHjZ3D2MFHymblq3Y31Gs6im5nKaZYvoPppRoA9adbk4Fe8PmMEjq0pk5cd0vHvXH3JCtvRjSaH0CQ3tlvehXM2Dm5SN1XYbnr3emR5rz3zOjPReB2wz2o3C_Dk5SgGLQGtqSc1hJ21wsKR4SsOhFPdveUtC30rVw66mczrms2yzzhABQmT-iczkTocOt0i1t-lvf-OOfmNsC51Y2bK6CPv-gtHnQel-KRvbMsuIb6kAwua-LLop_yAgunz8DhFPHX62Q1mn5bNA40Mv2OYcu76JtVHOkjhC5ygyL2xaPeGIIJrEfW02UHb8aMxEsylOC0-Dov40qB94mEWvySpQKSoZ_QW8pmv8rh59jiwBdsHi31Ai5dIpviFODCc7Blg5-NDdXGxXWlaVUKnsua1T_L_yckDPkLk9DPWNYYvuj8vfVt2jPCvCbBwmfqwfS8CLyy0SZRZ7k_CJ9OaYtyoYYVbg2nWhi5nbmdqrwc0Wxa_7O6mVW-r1mUAYY4kjR3jI=&vjs=3&p=2&fvj=1	Louisburg Cider Mill	Louisburg, KS 66053	Must have proficiency with MS Office, especially Excel, and ability to input data into QuickBooks software. Data entry and document preparation....
Online Children's English Teacher	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CHAk1X7Sp5H67eWjO6udkCZK0-N1znB0Qi-c2eOFCLT4LLuhe7F5X4siUPoXc7nm9_vSKNpkm-zxyyXlmZke3OXalnk3w-JZ6JFMSsMNWWv0T88tEXYSIALRL6ztxu4U5gzF681ThQkU-sTWBJcNUMU5VbOCng0gh7lie_AR_2vD74LwWpX5oV9NQQzOhnjfjZChp-c5kN6hwFUX0aZuzHJuAkZmNTanitnVQu6DjUHe8OgnD7k78HvuBhflnZm22ppNvDWK2Ra5zinv9McofaZPfw6o1j5pbJ7pctuP5z_YkpzpZqdpCmw1X98XjLsPMYLU8Lr_zha8mDOSl6gIzxMPB1-WbEK3Zmgmfp4Fo5NV7EsCrQumwy3__5YV34b4GhnZ_zTZOTjzhEgo3gAustyPBTjYU6KmPo6gPte7gkG2DYtoZSOKyN&vjs=3&p=3&fvj=0	EF: Education First	Bonner Springs, KS 66012	Teach Online and Work from home Change lives Futures are brighter when kids in China learn English Choose your schedule Teach first class in as soon as 2...
Transportation Aide	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CUH8UNvudGFNQMpYLtYAK1TYj5MVejDC0sHsV3kMYBczSwzpjYQ5X4GKlTfr0wSKrOwveiGXLnCRUoyagG_0gGOooKulNqbtwA745lWoenpTEGv_f8snzoKvZJAx10wAKefTXPhmSPdr8sE3BhubrzpMtnikNINp_MPybaMTVf9jX-93EfqR7rIa8ffBU9yGPrOAyTM4xDSXl-P2RcHQNhkvIgM2vTwBf7Ex-uoSZkDmT-q_Sa56FLN0hBKkSCSNxI2YTTx2KbucHApGl2sd1dFFETiImkZkkZToO7EcaQ4XbEqF8ABJQi04ncYL7XtP-BeuRejCjXFN9IGzby7qQTarQfltGjfIITOk3fTbvvEs1_6gPVufni8JgDxGY1ipTMEKc7nzn5vir7CZlsI9M2GIUv1JKBsNed9YGnJQY6du3zzDBolc7FJ2KuGPDEbAGSnzLRMLPwNi-yCO9ueZ3nwxkfy4bVAyqJLzi6R3AU1ePY3tfp7fSUcI75PsDrvqvWNBkvouaVDACj-NTx-dWW53DRPQ3QxGU=&vjs=3&p=4&fvj=0	Medicalodges	Pittsburg, KS 66762	Communicates with office in order to receive relevant data and instructions. Medicalodges Pittsburg is looking for a Transportation Aide with the primary...
Facility Staff - Sports Zone	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DrSkp9e4tlAr2nKcH-8Iu71ARDUQiAj_25tbUquBT2CAY0epWtcksugLogxVh5tYzQeWZ51omKOtNf2v1sI1jGaauVSWDwIW0qnOkaMc7YN-Z7xyLdLaRS9USe58p7M8lgh_8SCPndytlXc6nBev7efaZolHMWCt5bSx03QoX-l3P1RDfjLZED9CbiRauLgjri_3ML_KlsglHbQO-D_QtE0P0ojkbueZdhtaLuzfRJak5JPkpFAXU3rbDHIlLKaF5V62WKe30swFe9lwtnrkKS8-_n0MyIUSar8heeHBETPT_ynOkoOHsMlDQhgxsUCiMQCH99DhxKhAF1v4RgvC299F4V1HnKWUbOOLnmuIPxYHO0zXuTy4wxDjxBd5SEawDWH6srrUOoUnV-VcRNc-OmcnzIRhvfZLtoffxf4uTjWZVPoo7A5xW6YZ1vKECCvOhwm0qfDU7sm3RfE_As6sAPWqa6wzlalmJmnMIlAPxUM-IjF2lnoDk1dCLnbASRaKznzz9KMFu2GLiCPJ88HI6pNU7_J7DEmai1g7Tfe7EMwV5yaEc5wk2E&vjs=3&p=1&fvj=0	Let's Play Sports, Inc	Wichita, KS 67209	At Let's Play, we believe in the power of PLAY. We're looking for people who believe what we believe. You don't have to be a soccer fanatic, but you have to...
Lead Front-End Web Developer	https://www.indeed.com/rc/clk?jk=692c144ec00c5d30&fccid=0c746cab37cd5dd5&vjs=3	Axos Bank	Overland Park, KS	Experience translating business requirements into intuitive software solutions. Experience developing applications within an Agile/Scrum or other software...
Technology Teacher (Photo Imaging, Illustration and Drawing)	https://www.indeed.com/rc/clk?jk=5c3d3ec1ed8a6dc6&fccid=33518b1d42759334&vjs=3	Wichita Public Schools	Wichita, KS	Ability to effectively use Microsoft Outlook and the student information system. Must be able to use basic office equipment such as computers, copiers, scanners...
Implementation Consultant - QTC	https://www.indeed.com/rc/clk?jk=8c7e7db8c28b3a39&fccid=5e7fcf0fafbb7523&vjs=3	Advanced Technology Group Inc	Overland Park, KS 66210	4-year Bachelor degree desired, Computer Science, Engineering or Math preferred. Leveraging decades of deep domain expertise in billing and hundreds of Quote-to...
Associate Business Analyst	https://www.indeed.com/rc/clk?jk=bfab12d52ec3c762&fccid=f3eeaf66e94388ca&vjs=3	DEG	Overland Park, KS	Assist with content and data entry. We use the creative application of technology to help our clients create strategic, provocative, and actionable ideas when...
